"X","Gender","Age","Education","Occupation","Income","q1k","q2k","q3k","q4k","Q5K1","Q5K2","Q5K3","Q5K4","Q5K5","Q5K6","Q6K","Q7K","Q8K","Q9K","Q10C1","Q10C2","Q10C3","Q10C4","Q10C5","Q10C6","Q10C7","Q11C1","Q11C2","Q11C3","Q11C4","Q11C5","Q12C1","Q12C2","Q12C3","Q12C4","Q12C5","Q12C6","Q13C1","Q13C2","Q13C3","Q13C4","Q13C5","Q14C","Q15C1","Q15C2","Q15C3","Q15C4","Q15C5","Q16P1","Q16P2","Q16P3","Q17P1","Q17P2","Q17P3","Q17P4","Q17P5","Q18I1","Q18I2","Q18I3","Q18I4","Q19C1","Q19C2","Q19C3","Q19C4","Q19c5","Q19c6"
712,1,49,2,3,2,1,2,1,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,4,5,3,6,0,1,1,1,0,2,0,1,0,1,0,0,1,1,3,3,3,3,4,1,1,1,1,2,1,3,4,5,6
713,2,27,1,1,3,1,1,4,1,1,1,1,0,0,0,1,3,2,2,1,2,2,2,1,1,2,1,1,1,1,1,4,1,6,2,3,5,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,3,1,3,4,3,3,5,4,4,3,1,2,6,5
714,1,53,1,3,2,2,1,1,1,1,1,1,0,0,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,4,3,6,0,1,1,1,0,1,1,0,0,1,1,0,0,1,3,3,3,3,4,1,1,1,1,5,3,4,1,2,6
715,1,49,1,3,2,2,1,4,2,1,1,1,0,0,0,2,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,3,2,6,4,1,5,0,1,1,1,0,1,0,1,1,0,1,0,1,1,3,3,3,3,3,1,1,1,1,2,3,5,4,1,6
716,1,63,1,3,2,1,1,1,1,1,1,1,1,0,0,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,3,4,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,3,3,3,3,3,1,1,1,1,5,4,3,2,1,6
717,2,37,1,3,2,1,2,2,1,1,1,1,1,0,0,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,1,3,5,6,1,2,4,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,2,3,3,3,1,1,1,1,5,3,1,4,2,6
718,2,26,1,3,2,2,1,2,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,6,2,1,3,0,0,1,1,1,1,1,1,0,1,1,0,1,1,3,3,3,3,3,1,1,1,2,5,4,3,2,1,6
719,2,41,1,3,2,1,1,2,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,1,2,1,0,1,1,0,1,0,1,0,1,1,0,1,1,3,3,3,3,3,1,1,1,2,1,2,3,4,5,6
720,2,24,2,2,2,1,1,2,1,1,0,1,1,0,0,2,2,3,2,1,1,1,1,2,2,2,1,1,1,1,1,4,6,2,1,5,3,0,1,1,0,1,1,0,1,0,1,1,0,1,1,3,3,3,3,3,1,1,1,1,5,4,2,3,1,6
721,2,36,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,4,5,6,3,1,2,0,1,1,0,1,1,0,1,0,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,4,1,2,3,6
722,2,50,1,3,2,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,5,6,3,4,2,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,3,3,3,3,3,1,1,1,1,5,1,2,4,3,6
723,2,41,1,3,2,2,1,4,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,6,1,3,2,0,1,1,1,0,1,0,1,0,0,1,0,1,0,3,3,3,4,4,1,1,1,1,5,4,3,2,1,6
724,2,29,2,4,3,5,1,3,1,1,1,1,1,0,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,5,6,2,3,4,1,1,1,0,0,1,1,1,0,1,1,0,1,1,2,2,2,2,3,2,2,2,2,4,1,2,3,5,6
725,1,40,1,3,2,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,3,1,2,0,1,1,1,0,1,1,0,0,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,3,4,1,2,6
726,1,48,1,3,2,1,1,1,2,1,1,1,0,0,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,6,3,1,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,3,3,3,3,3,1,1,1,1,5,3,2,4,1,6
727,1,54,1,3,2,1,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,5,6,2,1,4,3,1,0,1,1,0,1,1,0,0,1,1,0,0,1,3,3,3,3,3,1,1,1,1,5,4,2,3,1,6
728,1,60,1,3,2,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,4,6,1,2,5,3,1,0,1,0,1,1,1,0,1,1,0,0,1,1,3,3,3,3,3,1,1,1,1,1,4,5,2,3,6
729,1,51,1,3,2,1,1,4,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,1,2,3,0,1,0,1,1,1,0,0,1,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,4,2,3,1,6
730,1,30,1,3,2,1,1,2,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,6,3,4,5,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,3,3,3,3,3,1,1,1,1,5,4,1,2,3,6
731,1,32,1,3,2,1,1,2,1,1,1,1,0,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,6,1,2,3,1,1,1,0,0,1,0,1,0,1,1,0,1,1,3,3,3,3,3,1,1,1,1,5,1,2,3,4,6
732,1,56,1,3,2,1,2,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,4,1,2,1,1,1,0,0,1,1,0,1,1,1,0,0,1,3,3,4,4,4,1,1,1,1,5,4,3,2,1,6
733,1,53,1,3,2,2,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,3,2,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,3,3,3,3,1,1,1,1,4,5,3,1,2,6
734,1,56,1,3,2,1,1,2,1,1,1,1,1,0,0,2,2,4,2,1,1,1,1,2,2,2,1,1,1,1,1,3,5,6,1,2,4,1,0,1,0,1,1,0,0,1,0,1,0,0,1,3,3,3,3,3,1,1,1,1,1,2,3,4,5,6
735,1,57,1,3,2,2,1,2,2,1,1,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,3,4,5,6,1,2,1,1,1,0,0,1,1,0,0,0,1,0,0,1,3,3,3,3,4,1,1,1,1,2,4,5,1,3,6
736,1,42,1,3,2,2,1,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,5,6,3,4,1,2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,3,3,3,3,1,1,1,1,5,3,1,4,2,6
737,1,41,1,3,2,2,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,6,1,2,3,1,0,1,0,1,1,0,0,0,1,1,0,1,0,3,3,3,3,4,1,1,1,1,2,3,4,5,1,6
738,1,50,1,3,2,2,1,4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,5,6,2,1,4,3,1,0,1,0,1,1,1,0,1,0,1,0,1,0,3,3,3,3,4,1,1,1,1,2,1,3,4,5,6
739,1,52,1,3,2,1,1,2,1,1,1,1,1,0,0,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,1,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,3,3,3,3,4,1,1,1,1,5,1,2,3,4,6
740,1,46,1,3,2,2,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,5,1,6,2,3,4,1,0,1,0,1,1,0,1,0,1,1,0,1,0,3,3,3,3,3,1,1,1,1,5,2,4,3,1,6
741,1,57,1,3,2,2,1,1,2,1,1,1,1,0,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,3,4,5,2,1,6,1,1,1,0,0,1,1,1,0,0,0,0,0,1,3,3,4,4,4,1,1,1,1,5,1,2,4,3,6
742,2,49,2,3,2,1,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,4,5,1,3,2,6,1,0,1,0,1,1,0,1,0,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,2,3,4,1,6
743,2,47,1,3,2,1,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,5,6,4,1,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,3,3,3,3,4,1,1,1,1,5,4,3,2,1,6
744,2,53,1,3,2,1,1,2,1,1,1,1,1,0,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,3,5,2,6,4,1,1,1,0,0,1,0,0,1,0,1,0,1,1,3,3,3,3,4,1,1,1,1,1,2,4,5,3,6
745,2,42,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,4,5,6,3,1,2,1,0,1,1,0,1,1,0,1,0,1,0,0,1,3,4,3,3,4,1,1,1,1,5,1,2,3,4,6
746,2,48,1,3,2,2,1,1,1,1,1,1,1,0,0,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,3,4,5,6,2,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,3,3,3,4,1,1,1,1,5,2,1,3,4,6
747,2,52,1,3,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,2,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,3,3,3,3,3,1,1,1,1,5,2,3,4,1,6
748,2,52,1,3,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,5,6,3,4,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,4,4,4,4,1,1,1,1,5,2,3,4,1,6
749,2,56,1,3,2,2,1,2,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,1,4,2,0,1,1,0,1,1,1,0,0,0,1,0,1,1,3,3,3,3,4,1,1,1,1,5,1,2,3,4,6
750,2,28,2,2,2,2,1,2,1,1,1,0,0,0,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,6,4,5,2,3,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,2,2,1,2,2,5,5,4,5,4,2,3,5,1,6
751,2,19,2,1,2,2,1,4,1,1,1,0,0,0,1,1,4,4,2,2,1,2,2,2,2,2,1,1,1,1,1,5,4,6,2,1,3,1,0,1,0,1,1,0,0,1,1,1,0,1,1,2,2,2,1,3,4,3,3,5,3,1,5,4,2,6
752,2,27,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,6,5,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,2,1,1,1,5,5,5,5,3,2,1,5,4,6
753,2,27,3,2,2,1,1,3,1,1,0,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,6,4,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,1,1,1,1,5,5,5,5,1,4,5,2,3,6
754,2,43,2,2,2,2,1,2,1,1,1,0,0,0,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,4,5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,1,5,4,2,3,1,6
755,1,23,2,1,2,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,1,0,0,3,3,2,2,2,4,4,5,5,2,1,3,4,5,6
756,2,24,2,4,2,2,1,4,1,1,1,0,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,4,5,5,5,5,1,2,3,4,6
757,2,33,3,4,3,2,1,3,1,1,1,0,0,0,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,1,3,4,2,6,5,1,0,1,1,0,1,3,1,1,1,1,1,0,1,0,2,2,2,2,2,4,4,4,4,3,1,2,4,5,6
758,2,32,3,4,3,2,1,3,1,1,1,0,0,0,1,1,2,3,1,2,2,2,3,1,1,1,1,1,1,1,1,5,1,4,2,6,3,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,4,2,3,5,1,6
759,2,23,2,3,2,2,1,3,1,1,1,0,0,0,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,1,2,3,1,0,1,1,0,1,1,1,1,1,1,1,0,0,2,2,1,2,3,4,4,4,5,5,3,1,4,2,6
760,1,33,3,2,3,2,1,3,1,1,1,1,0,1,1,1,2,4,1,2,2,2,3,2,2,1,1,1,1,1,1,1,3,6,5,2,4,1,1,1,0,0,3,1,0,0,0,1,0,1,1,3,3,3,3,2,3,3,3,5,2,3,4,1,5,6
761,2,17,1,1,2,2,1,4,1,1,1,0,0,0,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,0,2,1,3,1,0,1,1,0,1,1,1,1,1,1,0,1,1,2,2,1,1,3,4,5,5,5,5,4,2,3,1,6
762,2,31,2,4,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,1,1,1,1,1,5,1,3,2,6,4,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,5,5,4,2,3,5,1,6
763,1,32,3,4,4,2,1,4,1,1,1,0,0,1,0,1,3,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,0,6,0,3,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,2,1,2,3,5,5,5,5,4,2,3,5,6,1
764,1,23,2,1,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,5,6,1,0,0,1,1,1,2,1,1,1,1,1,1,0,0,3,1,1,2,3,3,3,4,3,0,0,0,0,0,0
765,2,23,2,1,2,2,1,1,1,0,1,0,0,1,1,1,2,1,1,2,1,1,2,1,1,1,1,3,1,1,1,5,6,4,2,3,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,3,2,1,1,3,5,5,5,5,5,4,2,3,1,6
766,2,22,2,1,2,5,1,4,2,0,0,0,0,0,1,1,1,4,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,4,3,6,5,1,1,1,0,0,3,0,0,0,0,1,0,1,0,2,1,2,2,2,4,4,3,2,5,4,2,3,1,6
767,2,23,2,1,2,1,1,3,1,1,1,0,1,0,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,5,6,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,3,3,3,3,2,1,1,1,1,3,1,2,4,5,6
768,2,23,2,1,2,1,1,3,1,1,1,1,0,0,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,3,2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,2,2,1,2,2,3,3,3,3,3,4,5,1,2,6
769,2,23,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,4,3,6,5,2,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,2,1,1,2,2,5,5,5,5,2,3,4,5,1,6
770,1,23,2,1,2,2,1,3,1,1,0,1,0,0,0,1,2,4,2,1,1,3,3,1,1,1,1,1,1,1,1,5,6,2,3,4,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,3,3,3,4,5,5,5,2,1,4,5,3,6
771,2,23,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,2,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,4,2,1,3,6
772,1,23,2,1,2,2,1,2,1,0,1,0,0,1,1,1,2,4,1,1,2,1,1,3,1,1,1,1,1,1,1,4,5,6,2,1,3,1,1,1,0,0,2,1,1,1,1,1,0,1,0,2,1,2,1,1,5,4,5,4,5,1,2,3,4,6
773,1,23,2,1,2,2,1,4,2,1,1,0,1,1,1,2,3,2,1,2,2,1,2,1,1,2,1,1,1,1,1,3,5,2,6,4,1,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,2,3,3,4,4,3,4,4,3,2,4,1,5,6
774,1,23,2,1,2,2,1,4,2,1,1,1,0,0,0,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,2,6,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,2,3,1,2,2,3,5,3,5,1,2,5,4,3,6
775,2,23,2,1,2,2,1,4,1,1,1,1,0,0,0,1,3,4,2,1,1,2,1,1,1,1,1,1,1,1,1,3,5,1,2,6,4,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,5,5,4,5,5,2,3,4,1,6
776,2,23,2,1,2,2,1,3,1,1,1,1,0,0,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,5,2,1,4,0,1,1,1,0,1,0,0,0,0,1,0,1,1,2,2,2,2,3,4,4,4,4,2,3,4,5,1,6
777,1,23,2,1,2,2,1,2,2,1,1,0,0,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,2,1,3,4,0,1,1,0,1,3,0,0,0,0,1,0,1,1,1,1,2,2,3,5,5,5,5,5,3,4,2,1,6
778,2,23,2,1,2,1,1,3,2,1,1,1,0,0,0,1,2,1,2,3,2,2,3,1,1,1,1,2,1,1,1,3,4,1,6,2,5,0,1,0,1,1,1,1,1,1,1,1,0,1,0,3,2,2,1,4,3,4,5,5,5,1,4,3,2,6
779,1,23,2,1,2,4,1,2,2,1,0,0,0,0,0,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,3,2,1,2,3,4,5,6
780,2,23,2,1,2,2,1,3,1,1,1,1,0,0,1,1,3,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,3,5,4,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,1,2,1,2,5,5,5,4,5,1,4,3,2,6
781,1,24,2,1,2,2,1,2,1,1,1,1,1,0,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0
782,1,23,2,1,2,2,1,3,2,0,1,0,1,1,0,2,2,4,2,1,1,3,2,1,1,2,1,1,1,1,1,5,4,3,1,6,2,0,1,1,1,0,2,1,1,1,1,1,0,1,0,3,3,2,2,2,2,2,1,1,5,1,2,3,4,6
783,2,36,3,2,3,2,1,3,2,1,1,1,1,1,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,2,2,2,2,4,4,4,4,1,2,5,3,4,6
784,2,40,3,2,3,2,4,4,2,0,1,0,0,0,0,2,3,1,2,2,2,2,3,2,2,2,2,2,1,1,1,3,1,4,5,6,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,3,2,2,1,2,3,3,3,3,4,5,2,1,6
785,2,31,2,2,3,1,1,4,2,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,4,1,2,3,5,6
786,1,40,2,2,4,2,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,0,0,0,0,1,1,1,1,1,1,0,1,1,2,2,2,2,2,5,5,5,5,1,2,3,4,5,6
787,2,42,2,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,4,4,3,3,0,0,0,0,0,0
788,2,28,3,2,3,2,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,5,6,3,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,4,5,4,5,4,1,2,5,3,6
789,2,29,2,2,2,1,1,4,1,1,1,1,1,0,0,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,4,5,2,6,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,4,4,5,2,3,4,1,6
790,2,34,2,2,4,1,1,3,1,1,1,1,1,0,1,1,3,2,1,2,2,2,2,2,2,2,1,1,1,1,1,5,4,1,2,6,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,2,2,2,2,1,1,1,1,4,2,1,5,3,6
791,2,36,2,2,3,1,1,4,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,1,4,3,0,0,1,1,1,2,1,1,1,1,1,0,1,0,3,3,2,3,2,4,4,4,3,5,3,2,4,1,6
792,2,32,3,2,3,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,6,2,5,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,4,2,5,1,6
793,2,30,3,2,3,2,1,3,1,0,0,0,1,0,0,1,3,1,2,2,3,3,3,2,2,3,1,1,1,1,1,5,6,2,4,3,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,3,3,2,3,4,3,2,3,2,5,2,4,3,1,6
794,2,43,2,2,3,5,1,4,1,1,1,1,0,1,1,1,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,4,5,6,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,2,2,2,2,5,5,5,5,0,0,0,0,0,0
795,2,32,2,2,3,1,1,3,1,1,1,1,1,0,1,1,3,1,1,1,1,2,2,4,1,1,1,1,1,1,1,6,5,4,2,1,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,5,5,1,2,4,3,5,6
796,2,23,2,2,3,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,2,3,4,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,2,1,2,1,5,5,5,5,4,2,3,5,1,6
797,2,25,2,2,3,2,1,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,6,2,5,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,2,3,4,5,1,6
798,2,32,2,2,3,2,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,1,6,2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,2,1,1,1,5,5,5,5,3,2,1,5,4,6
799,2,37,2,2,3,2,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,5,4,2,3,1,6
800,1,50,2,2,3,2,1,2,1,1,1,0,1,0,1,1,3,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,2,1,1,1,1,1,1,2,3,4,5,6
801,1,45,2,2,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,5,6,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,3,4,5,2,1,6
802,1,38,2,2,3,2,1,4,2,1,1,0,1,0,1,2,3,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,3,4,1,5,6,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,2,1,2,1,4,3,5,5,1,2,3,4,5,6
803,2,23,2,2,3,1,1,4,2,1,1,0,1,0,1,2,3,1,2,1,3,1,1,2,2,1,2,1,1,1,1,1,2,3,4,5,6,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,2,3,2,2,4,3,3,2,5,1,2,3,4,6
804,1,40,2,2,3,2,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,5,5,5,1,2,3,4,5,6
805,2,24,2,2,2,1,1,4,2,0,0,0,0,0,0,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,1,4,2,1,1,1,0,0,2,0,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,5,2,4,3,1,6
806,2,29,2,2,3,1,1,3,1,0,1,1,0,0,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,3,5,1,6,4,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,2,1,1,1,5,5,5,5,2,4,3,5,1,6
807,2,29,2,2,2,2,1,3,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,2,2,1,1,1,1,1,4,5,6,3,2,1,1,1,1,0,0,2,1,1,1,1,1,0,1,0,1,1,1,1,2,5,5,4,4,5,3,2,4,1,6
808,2,25,2,2,3,2,1,4,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,1,1,1,1,5,6,4,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,5,5,4,5,5,1,2,3,4,6
809,1,27,2,2,3,1,1,3,2,0,0,0,0,0,1,2,1,4,1,2,2,2,2,2,2,2,1,3,1,1,1,2,4,1,3,5,6,1,1,0,1,0,3,0,0,0,0,0,0,0,1,2,2,2,1,2,4,4,4,4,2,1,3,4,5,6
810,2,38,3,2,4,2,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6
811,1,25,2,2,3,1,1,4,2,1,1,0,0,1,0,1,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1,4,2,5,3,1,6,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,2,2,2,1,5,5,5,5,5,1,2,4,3,6
812,2,25,2,2,3,1,1,3,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,2,1,1,1,1,1,3,4,6,5,2,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,4,4,4,4,0,0,0,0,0,0
